make_model,price,body_type,warranty,mileage,gearbox,fuel_type,colour,seats,engine_size,gears,co2_emissions,drivetrain,non_smoker,emission_sticker,upholstery,power_kW,fuel_consumption_comb,age,safety_security_package,comfort_convenience_package,ent_media_package
Toyota MR 2 Roadster,16600.0, Convertible,No,18000.0,Manual,Benzine,Silver,2.0,1794.0,5.0,178.0,Rear,Yes,Green,Full leather,103.0,7.4,22.0,Basic,Basic,Basic
Toyota Yaris,1850.0, Compact,No,132819.0,Manual,Benzine,Yellow,5.0,1299.0,6.0,144.0,Front,No,Green,Cloth,63.0,5.536428571428572,22.0,Basic,Basic,Advanced
Toyota Yaris,1795.0, Compact,No,202340.0,Manual,Benzine,Blue,5.0,1299.0,6.0,150.0,Front,No,Green,Cloth,63.0,5.536428571428572,22.0,Basic,Basic,Advanced
Volvo C70,14900.0, Convertible,No,69200.0,Automatic,Benzine,Blue,4.0,2319.0,5.0,258.0,Front,No,Green,Full leather,176.0,9.716120218579237,22.0,Enhanced,Advanced,Advanced
Volvo C70,6950.0, Convertible,No,174000.0,Manual,Benzine,Silver,4.0,2319.0,5.0,236.0,Front,Yes,Green,Full leather,176.0,9.9,22.0,Enhanced,Advanced,Advanced
Volvo C70,12000.0, Convertible,No,68000.0,Manual,Benzine,Blue,4.0,2435.0,5.0,224.0,Front,Yes,Green,Full leather,176.0,9.8,22.0,Basic,Advanced,Advanced
Volvo C70,16900.0, Convertible,No,61229.0,Manual,Benzine,Gold,4.0,1984.0,5.0,230.0,Front,Yes,Green,Part leather,120.0,9.7,22.0,Enhanced,Basic,Advanced
Volvo C70,5999.0, Convertible,No,84000.0,Manual,Benzine,Black,4.0,1984.0,5.0,160.0,Front,Yes,Green,Full leather,120.0,9.716120218579237,22.0,Basic,Enhanced,Advanced
Volvo C70,13950.0, Convertible,Yes,133380.0,Automatic,Benzine,Red,4.0,2319.0,4.0,246.0,Front,No,Green,Full leather,177.0,10.3,22.0,Enhanced,Advanced,Advanced
Volvo C70,14950.0, Convertible,Yes,129740.0,Automatic,Benzine,Blue,4.0,2319.0,5.0,268.0,Front,No,Green,Full leather,177.0,11.2,22.0,Enhanced,Advanced,Advanced
Volvo C70,2300.0, Convertible,No,183000.0,Manual,Benzine,Silver,4.0,1984.0,5.0,230.0,Front,No,Green,Full leather,120.0,9.2,22.0,Enhanced,Basic,Advanced
Volvo C70,14950.0, Convertible,No,135750.0,Automatic,Benzine,Grey,4.0,2435.0,5.0,252.0,Front,Yes,Green,Full leather,142.0,10.6,22.0,Enhanced,Advanced,Advanced
Volvo C70,4800.0, Convertible,Yes,209594.0,Automatic,Benzine,Green,4.0,1984.0,5.0,230.0,Front,Yes,No sticker,Full leather,120.0,9.7,22.0,Advanced,Advanced,Advanced
Volvo C70,9950.0, Convertible,No,143157.0,Automatic,Benzine,Blue,4.0,1984.0,5.0,242.0,Front,No,Green,Part leather,120.0,10.1,22.0,Enhanced,Advanced,Basic
Volvo C70,12000.0, Convertible,No,68000.0,Manual,Benzine,Blue,4.0,2319.0,5.0,236.0,Front,Yes,Green,Full leather,176.0,9.9,22.0,Enhanced,Basic,Advanced
Volvo C70,9450.0, Coupe,No,183408.0,Automatic,Benzine,Black,4.0,2319.0,5.0,239.0,Front,No,Green,Full leather,200.0,10.3,22.0,Advanced,Advanced,Advanced
Volvo C70,5850.0, Coupe,No,142000.0,Manual,Benzine,Green,4.0,2435.0,5.0,226.0,Front,No,Green,Full leather,120.0,9.5,22.0,Enhanced,Basic,Advanced
Volvo C70,5000.0, Coupe,No,213000.0,Manual,Benzine,Black,4.0,1984.0,5.0,230.0,Front,Yes,Green,Full leather,120.0,9.7,22.0,Enhanced,Advanced,Advanced
Volvo C70,5970.0, Coupe,No,264313.0,Automatic,Benzine,Blue,4.0,2435.0,4.0,261.0,Front,Yes,Green,Full leather,142.0,12.0,22.0,Enhanced,Advanced,Advanced
Volvo C70,8950.0, Coupe,No,118232.0,Manual,Benzine,Orange,4.0,1984.0,5.0,234.0,Front,No,No sticker,Part leather,120.0,9.7,22.0,Enhanced,Advanced,Advanced
Volvo C70,7500.0, Coupe,No,227000.0,Manual,Benzine,Silver,4.0,2000.0,5.0,170.0,Front,Yes,No sticker,Full leather,166.0,8.5,22.0,Advanced,Advanced,Advanced
Volvo S40,3475.0, Sedan,No,137000.0,Automatic,Benzine,Blue,5.0,1783.0,5.0,162.0,Front,No,No sticker,Full leather,90.0,9.1,22.0,Basic,Advanced,Advanced
Volvo S80,2500.0, Sedan,No,188000.0,Automatic,Benzine,Silver,5.0,2435.0,6.0,0.0,Front,Yes,No sticker,Part leather,103.0,10.066666666666668,22.0,Enhanced,Advanced,Advanced
Fiat 126,10000.0, Compact,No,20500.0,Manual,Benzine,Red,4.0,698.0,4.0,148.0,Rear,Yes,Green,Full leather,85.50506056591603,6.698558569649904,23.0,Enhanced,Advanced,Advanced
Fiat Barchetta,5500.0, Convertible,No,78000.0,Manual,Benzine,Violet,2.0,1747.0,5.0,198.0,Front,Yes,No sticker,alcantara,96.0,8.4,23.0,Enhanced,Basic,Advanced
Fiat Barchetta,12500.0, Convertible,No,194752.0,Manual,Benzine,Red,2.0,1747.0,5.0,151.0,Front,No,No sticker,Other,96.0,8.4,23.0,Enhanced,Basic,Advanced
Fiat Barchetta,9000.0, Coupe,No,5000.0,Manual,Benzine,Black,2.0,1747.0,5.0,151.0,Front,No,No sticker,Full leather,96.0,8.4,23.0,Enhanced,Basic,Advanced
Fiat Barchetta,6000.0, Coupe,No,70000.0,Manual,Benzine,Grey,2.0,1747.0,5.0,151.0,Front,No,Green,Full leather,96.0,8.4,23.0,Enhanced,Basic,Advanced
Fiat Barchetta,9000.0, Coupe,No,90000.0,Manual,LPG,Red,2.0,1747.0,5.0,150.0,Front,Yes,Green,Full leather,96.0,8.4,23.0,Enhanced,Enhanced,Advanced
Fiat Barchetta,8900.0, Coupe,No,110000.0,Manual,Benzine,Blue,2.0,1747.0,5.0,3.0,Front,Yes,Green,Full leather,96.0,8.4,23.0,Enhanced,Basic,Advanced
Fiat Barchetta,5500.0, Coupe,No,120000.0,Manual,Benzine,Red,2.0,1747.0,5.0,151.0,Front,No,No sticker,Full leather,96.0,8.4,23.0,Enhanced,Basic,Advanced
Fiat Bravo,1999.0, Compact,No,98000.0,Automatic,Benzine,Grey,5.0,1581.0,4.0,246.0,Front,No,Green,Part leather,76.0,10.3,23.0,Enhanced,Basic,Advanced
Fiat Coupe,12250.0, Coupe,No,5268.0,Manual,Benzine,Green,4.0,1998.0,5.0,232.0,Front,No,Green,Full leather,113.0,9.8,23.0,Enhanced,Advanced,Advanced
Fiat Coupe,24900.0, Coupe,No,93000.0,Manual,Benzine,Black,4.0,1998.0,6.0,183.0,Front,No,Green,Full leather,162.0,10.1,23.0,Enhanced,Advanced,Advanced
Fiat Coupe,8950.0, Coupe,Yes,62652.0,Manual,Benzine,Grey,4.0,1747.0,5.0,0.0,Front,No,Green,Full leather,96.0,9.390654205607476,23.0,Basic,Basic,Advanced
Fiat Coupe,24890.0, Coupe,No,137019.0,Manual,Benzine,Grey,4.0,1998.0,6.0,0.0,Rear,No,Green,Full leather,162.0,9.390654205607476,23.0,Basic,Advanced,Advanced
Fiat Coupe,17000.0, Coupe,No,109022.0,Manual,Benzine,Black,4.0,1998.0,6.0,183.0,Front,No,Green,Full leather,162.0,10.1,23.0,Enhanced,Advanced,Advanced
Fiat Coupe,14500.0, Coupe,No,191911.0,Manual,Benzine,Black,2.0,1998.0,6.0,241.0,Front,No,Green,Full leather,162.0,9.390654205607476,23.0,Basic,Enhanced,Advanced
Fiat Coupe,10000.0, Coupe,No,90000.0,Manual,Benzine,Red,5.0,1747.0,5.0,151.0,Front,Yes,Green,Full leather,96.0,8.6,23.0,Basic,Advanced,Advanced
Fiat Coupe,19900.0, Coupe,No,129000.0,Manual,Benzine,Grey,4.0,1998.0,6.0,183.0,Front,Yes,Green,Full leather,162.0,10.1,23.0,Advanced,Advanced,Advanced
Fiat Coupe,14999.0, Coupe,No,149000.0,Manual,Benzine,Blue,4.0,1998.0,5.0,183.0,Front,No,Green,Full leather,162.0,10.1,23.0,Enhanced,Advanced,Advanced
Fiat Coupe,19470.0, Coupe,No,153700.0,Manual,Benzine,Black,4.0,2000.0,6.0,170.0,Front,Yes,Green,Full leather,162.0,10.1,23.0,Enhanced,Basic,Advanced
Fiat Coupe,19900.0, Coupe,Yes,56000.0,Manual,Benzine,Grey,4.0,1998.0,6.0,183.0,Front,Yes,Green,Cloth,162.0,10.1,23.0,Enhanced,Advanced,Advanced
Fiat Coupe,25000.0, Coupe,No,65000.0,Manual,Benzine,Grey,4.0,1998.0,5.0,183.0,Front,No,Green,Cloth,162.0,10.1,23.0,Enhanced,Advanced,Advanced
Fiat Coupe,25000.0, Coupe,No,130000.0,Manual,Benzine,Blue,4.0,1998.0,5.0,183.0,Front,Yes,Green,Cloth,162.0,9.390654205607476,23.0,Basic,Basic,Advanced
Fiat Coupe,4985.0, Coupe,No,98510.0,Manual,Benzine,Red,4.0,1747.0,5.0,205.0,Front,Yes,Green,Full leather,96.0,8.6,23.0,Enhanced,Advanced,Advanced
Fiat Coupe,17000.0, Coupe,No,85500.0,Manual,Benzine,Blue,4.0,1998.0,6.0,183.0,Front,Yes,No sticker,Part leather,162.0,10.1,23.0,Enhanced,Basic,Advanced
Fiat Coupe,4900.0, Coupe,No,78799.0,Manual,Benzine,Red,4.0,1998.0,5.0,232.0,Front,No,Green,Full leather,113.0,9.8,23.0,Enhanced,Advanced,Advanced
Fiat Coupe,14000.0, Coupe,No,155700.0,Manual,Benzine,Grey,4.0,1998.0,6.0,183.0,Front,No,Green,Full leather,162.0,10.1,23.0,Basic,Basic,Advanced
Fiat Coupe,25000.0, Coupe,No,65000.0,Manual,Benzine,Grey,4.0,1998.0,6.0,183.0,Front,No,Green,Full leather,162.0,10.1,23.0,Enhanced,Basic,Advanced
Fiat Coupe,9500.0, Coupe,No,110000.0,Manual,Benzine,Blue,4.0,2000.0,5.0,170.0,Front,No,Green,Cloth,113.0,9.390654205607476,23.0,Enhanced,Advanced,Advanced
Fiat Coupe,3900.0, Coupe,Yes,200000.0,Manual,Benzine,Grey,4.0,1747.0,5.0,151.0,Front,No,Green,Part leather,96.0,8.6,23.0,Advanced,Advanced,Advanced
Fiat Coupe,4800.0, Coupe,No,125000.0,Manual,Benzine,Blue,4.0,1747.0,5.0,151.0,Front,No,Green,Full leather,96.0,8.6,23.0,Enhanced,Advanced,Advanced
Fiat Coupe,6000.0, Coupe,No,125000.0,Manual,Benzine,Grey,4.0,1747.0,5.0,151.0,Front,Yes,Green,Full leather,96.0,8.6,23.0,Enhanced,Advanced,Advanced
Fiat Coupe,3200.0, Coupe,No,125000.0,Manual,Benzine,Grey,4.0,1747.0,5.0,151.0,Front,Yes,Green,Full leather,96.0,8.6,23.0,Enhanced,Advanced,Advanced
Fiat Coupe,4800.0, Coupe,No,154000.0,Manual,Benzine,White,4.0,1747.0,5.0,151.0,Front,No,Green,Full leather,96.0,9.390654205607476,23.0,Advanced,Basic,Advanced
Fiat Coupe,8500.0, Coupe,Yes,128000.0,Manual,Benzine,Red,4.0,1747.0,5.0,205.0,Front,Yes,No sticker,Full leather,96.0,8.6,23.0,Enhanced,Advanced,Advanced
Fiat Coupe,7000.0, Coupe,No,211000.0,Manual,Benzine,Blue,4.0,1998.0,5.0,183.0,Front,Yes,No sticker,Full leather,113.0,9.8,23.0,Enhanced,Advanced,Advanced
Fiat Coupe,10999.0, Coupe,No,53600.0,Manual,Benzine,Silver,4.0,1998.0,5.0,183.0,Front,No,Green,Full leather,113.0,9.8,23.0,Advanced,Advanced,Advanced
Fiat Coupe,29900.0, Coupe,No,65000.0,Manual,Benzine,Grey,4.0,1998.0,6.0,183.0,Front,No,Green,Full leather,162.0,10.1,23.0,Enhanced,Basic,Advanced
Fiat Coupe,7890.0, Coupe,No,85863.0,Manual,Benzine,Silver,4.0,1998.0,5.0,232.0,Front,Yes,Green,Full leather,113.0,9.8,23.0,Enhanced,Advanced,Advanced
Fiat Coupe,4590.0, Coupe,No,177535.0,Manual,Benzine,Silver,4.0,1747.0,5.0,151.0,Front,No,Green,Full leather,96.0,8.6,23.0,Enhanced,Basic,Advanced
Fiat Coupe,3800.0, Coupe,No,166000.0,Manual,Benzine,Silver,4.0,1747.0,5.0,151.0,Front,No,Green,Part leather,96.0,8.6,23.0,Enhanced,Advanced,Advanced
Fiat Panda,3499.0, Sedan,No,190000.0,Manual,Benzine,Green,5.0,1108.0,5.0,136.0,4WD,Yes,No sticker,Cloth,40.0,6.9,23.0,Basic,Advanced,Advanced
Fiat Punto,1950.0, Convertible,No,110283.0,Manual,Benzine,Black,4.0,1242.0,5.0,169.0,Front,No,Green,alcantara,43.0,7.1,23.0,Enhanced,Basic,Advanced
Ford Cougar V6,6990.0, Coupe,Yes,21000.0,Manual,Benzine,Violet,4.0,2544.0,5.0,148.0,Front,No,Green,Cloth,125.0,9.5,23.0,Enhanced,Advanced,Basic
Ford Cougar V6,5999.0, Coupe,Yes,68567.0,Manual,Benzine,Blue,4.0,2544.0,5.0,148.0,Front,No,Green,Cloth,125.0,9.5,23.0,Enhanced,Advanced,Basic
Ford Focus,2500.0, Sedan,No,119890.0,Manual,Benzine,Black,5.0,1796.0,6.0,0.0,Front,Yes,No sticker,Cloth,85.0,6.102830188679246,23.0,Basic,Enhanced,Advanced
Ford Puma,4900.0, Coupe,No,53000.0,Manual,Benzine,Green,4.0,1400.0,5.0,80.0,Front,Yes,Green,Cloth,66.0,7.300000000000001,23.0,Basic,Basic,Advanced
Hyundai Coupe,1000.0, Coupe,No,160000.0,Manual,Benzine,Red,4.0,1975.0,5.0,196.0,Front,Yes,Green,Cloth,102.0,8.8,23.0,Basic,Advanced,Advanced
Hyundai Coupe,5100.0, Coupe,No,92000.0,Manual,Benzine,Grey,4.0,1975.0,5.0,196.0,Front,Yes,Green,Cloth,102.0,8.8,23.0,Basic,Advanced,Advanced
Hyundai Coupe,2150.0, Coupe,No,56910.0,Manual,Benzine,Silver,4.0,1599.0,4.0,183.0,Front,Yes,Green,Cloth,85.0,9.1,23.0,Basic,Basic,Advanced
Mercedes-Benz CLK 320,12250.0, Coupe,Yes,27980.0,Automatic,Benzine,Blue,4.0,3199.0,7.0,250.0,Rear,Yes,Green,Cloth,160.0,10.4,23.0,Advanced,Advanced,Advanced
Mercedes-Benz SL 500,24888.0, Convertible,No,68500.0,Automatic,Benzine,Black,2.0,4966.0,5.0,0.0,Rear,No,Green,Cloth,225.0,11.333333333333334,23.0,Advanced,Advanced,Advanced
Mercedes-Benz SLK 230 Roadster,11980.0, Convertible,Yes,58389.0,Automatic,Benzine,Blue,2.0,2295.0,5.0,0.0,Rear,Yes,No sticker,Cloth,142.0,9.5,23.0,Basic,Basic,Advanced
Mercedes-Benz SLK 230 Roadster,11999.0, Convertible,No,50000.0,Automatic,Benzine,Silver,2.0,2295.0,5.0,89.0,Rear,Yes,No sticker,Cloth,142.0,9.5,23.0,Enhanced,Enhanced,Advanced
Nissan 200 SX,39000.0, Coupe,No,115000.0,Manual,Benzine,Grey,2.0,1998.0,6.0,183.0,Rear,No,Green,Cloth,220.0,9.7,23.0,Enhanced,Advanced,Advanced
Nissan 200 SX,19000.0, Coupe,No,180000.0,Manual,Benzine,Green,4.0,1998.0,5.0,234.0,Rear,No,No sticker,Full leather,147.0,9.7,23.0,Enhanced,Advanced,Advanced
Nissan 200 SX,18800.0, Coupe,No,117000.0,Automatic,Benzine,Green,4.0,1998.0,5.0,234.0,Rear,Yes,Green,Cloth,147.0,9.7,23.0,Enhanced,Advanced,Advanced
Nissan GT-R,90000.0, Coupe,No,10000.0,Semi-automatic,Benzine,White,4.0,3799.0,6.0,275.0,Rear,No,Green,Cloth,419.0,12.161764705882351,23.0,Advanced,Advanced,Advanced
Nissan Patrol,10990.0, Off-Road/Pick-up,Yes,270000.0,Manual,Diesel,Green,5.0,2826.0,5.0,235.0,4WD,No,No sticker,Cloth,95.0,11.2,23.0,Enhanced,Basic,Advanced
Nissan Primera,1499.0, Sedan,No,176630.0,Manual,Diesel,Red,5.0,1974.0,5.0,179.0,Front,No,No sticker,Cloth,66.0,6.5,23.0,Basic,Advanced,Basic
Nissan Primera,1500.0, Sedan,No,196480.0,Manual,Benzine,Green,5.0,1769.0,5.0,183.0,Front,No,Green,alcantara,84.0,7.3,23.0,Basic,Basic,Basic
Nissan Primera,2999.0, Sedan,Yes,91000.0,Manual,Benzine,Silver,5.0,1597.0,5.0,186.0,Front,No,Yellow,Cloth,73.0,7.2,23.0,Enhanced,Advanced,Basic
Nissan Skyline,64950.0, Coupe,No,71845.0,Manual,Benzine,Black,4.0,2498.0,5.0,239.0,Rear,No,Green,Cloth,207.0,6.698558569649904,23.0,Basic,Basic,Advanced
Nissan Skyline,39500.0, Coupe,No,150000.0,Manual,Benzine,White,4.0,2500.0,5.0,202.0,Rear,No,Green,Cloth,206.0,6.698558569649904,23.0,Enhanced,Advanced,Advanced
Opel Astra,1250.0, Convertible,No,214108.0,Manual,Benzine,Blue,5.0,1796.0,5.0,176.0,Front,Yes,Green,Cloth,85.0,8.027941176470586,23.0,Enhanced,Advanced,Advanced
Opel Tigra,999.0, Coupe,No,146808.0,Manual,Benzine,Grey,4.0,1389.0,5.0,174.0,Front,No,No sticker,Cloth,66.0,7.3,23.0,Enhanced,Basic,Advanced
Opel Tigra,2500.0, Coupe,No,170000.0,Manual,Benzine,Black,4.0,1389.0,5.0,145.0,Front,Yes,Green,Other,66.0,7.3,23.0,Enhanced,Basic,Advanced
Opel Tigra,1490.0, Coupe,No,109000.0,Manual,Benzine,Blue,4.0,1389.0,5.0,173.0,Front,Yes,Green,Cloth,66.0,7.3,23.0,Basic,Basic,Advanced
Peugeot 306,3900.0, Convertible,No,148000.0,Manual,Benzine,Yellow,4.0,1587.0,5.0,189.0,Front,No,Green,Cloth,65.0,7.6,23.0,Basic,Advanced,Advanced
Peugeot 306,2150.0, Convertible,No,108000.0,Manual,Benzine,Yellow,4.0,1587.0,5.0,167.0,Front,Yes,Green,Cloth,65.0,7.899999999999999,23.0,Basic,Enhanced,Advanced
Peugeot 406,9990.0, Coupe,No,59000.0,Manual,Benzine,Green,4.0,1998.0,5.0,197.0,Front,No,No sticker,Cloth,101.0,8.3,23.0,Basic,Basic,Advanced
Peugeot 406,2300.0, Sedan,No,270978.0,Manual,Diesel,Silver,5.0,1997.0,5.0,136.0,Front,No,No sticker,Part leather,81.0,5.6,23.0,Enhanced,Basic,Advanced
Peugeot 406 V6,2450.0, Coupe,No,195517.0,Manual,Benzine,Grey,4.0,2996.0,5.0,200.0,Front,No,No sticker,Full leather,143.0,10.9,23.0,Enhanced,Advanced,Advanced
Peugeot 406 V6,5000.0, Coupe,No,147500.0,Manual,Benzine,Blue,4.0,2946.0,5.0,250.0,Front,Yes,No sticker,Part leather,140.0,10.9,23.0,Enhanced,Advanced,Advanced
Renault Megane,1750.0, Convertible,No,195777.0,Manual,Benzine,Black,4.0,1598.0,5.0,165.0,Front,No,Green,Cloth,79.0,7.593229166666666,23.0,Enhanced,Advanced,Advanced
Renault Megane,1200.0, Convertible,No,122000.0,Manual,Benzine,Green,4.0,1598.0,5.0,165.0,Front,No,Green,Part leather,79.0,7.550000000000001,23.0,Basic,Basic,Advanced
Renault Megane,600.0, Convertible,No,235828.0,Manual,Benzine,Grey,4.0,1598.0,5.0,165.0,Front,No,Green,Part leather,79.0,7.550000000000001,23.0,Enhanced,Advanced,Advanced
Renault Megane,1998.0, Convertible,No,246281.0,Manual,Benzine,Black,2.0,1598.0,6.0,165.0,Front,No,Green,Full leather,79.0,7.2,23.0,Enhanced,Advanced,Basic
Renault Megane,944.0, Convertible,No,231783.0,Manual,Benzine,Blue,4.0,1390.0,5.0,156.0,Front,No,No sticker,Full leather,71.0,6.6,23.0,Enhanced,Basic,Advanced
Renault Megane,999.0, Convertible,No,234120.0,Manual,Benzine,Black,5.0,1598.0,6.0,138.0,Front,No,Green,Full leather,79.0,6.3,23.0,Enhanced,Advanced,Advanced
Renault Megane,1950.0, Convertible,No,201408.0,Manual,Benzine,Orange,4.0,1598.0,5.0,165.0,Front,No,Green,Full leather,79.0,7.550000000000001,23.0,Enhanced,Advanced,Advanced
Renault Megane,2700.0, Coupe,Yes,98000.0,Manual,Benzine,Grey,4.0,1998.0,5.0,183.0,Front,Yes,Green,Part leather,70.0,7.520714285714287,23.0,Enhanced,Advanced,Advanced
Renault Megane,9500.0, Coupe,No,156000.0,Manual,Benzine,Blue,4.0,1998.0,5.0,183.0,Front,Yes,Green,Full leather,108.0,7.520714285714287,23.0,Enhanced,Advanced,Advanced
Renault Safrane,4800.0, Sedan,Yes,66000.0,Manual,Benzine,Blue,5.0,1948.0,5.0,148.0,Front,No,Green,Cloth,101.0,10.1,23.0,Enhanced,Advanced,Advanced
Renault Spider,46490.0, Convertible,No,19500.0,Manual,Benzine,Grey,2.0,1998.0,5.0,183.0,Rear,No,Green,Full leather,110.0,9.185714285714283,23.0,Basic,Basic,Advanced
Renault Spider,43900.0, Coupe,No,39900.0,Manual,Benzine,Yellow,2.0,1998.0,6.0,0.0,Rear,No,Green,Full leather,108.0,9.185714285714289,23.0,Basic,Basic,Advanced
SEAT Arosa,850.0, Compact,No,226453.0,Manual,Benzine,Blue,4.0,999.0,5.0,134.0,Front,No,No sticker,Cloth,37.0,6.15,23.0,Basic,Basic,Advanced
SEAT Ibiza,1490.0, Sedan,No,143818.0,Manual,Benzine,Red,5.0,1600.0,5.0,150.0,Front,No,Green,Cloth,74.0,4.898255813953488,23.0,Enhanced,Advanced,Enhanced
Skoda Felicia,2500.0, Compact,Yes,202974.0,Manual,Diesel,Blue,5.0,1896.0,5.0,132.0,Front,No,Green,Cloth,47.0,6.1,23.0,Enhanced,Basic,Advanced
Skoda Octavia,2440.0, Station wagon,No,193000.0,Manual,Benzine,Red,5.0,1595.0,5.0,192.0,Front,Yes,Green,Cloth,74.0,8.55,23.0,Basic,Advanced,Advanced
Skoda Octavia,1250.0, Sedan,No,382534.0,Manual,Diesel,Red,5.0,1896.0,6.0,143.0,Front,Yes,Green,Cloth,66.0,5.3,23.0,Enhanced,Enhanced,Advanced
Toyota Celica,4500.0, Coupe,No,234000.0,Manual,Benzine,Silver,4.0,1998.0,5.0,183.0,Front,No,Green,alcantara,125.0,9.1,23.0,Advanced,Basic,Advanced
Toyota Celica,1750.0, Coupe,No,289000.0,Manual,Benzine,Red,4.0,1762.0,5.0,186.0,Front,No,Yellow,Part leather,85.0,7.9,23.0,Basic,Basic,Advanced
Toyota Celica,2000.0, Coupe,No,232000.0,Manual,Benzine,Black,4.0,1794.0,6.0,185.0,Front,No,Green,Cloth,105.0,7.7,23.0,Basic,Enhanced,Advanced
Toyota Celica,3950.0, Coupe,No,270944.0,Manual,Benzine,Blue,4.0,1794.0,6.0,185.0,Front,Yes,Green,Cloth,105.0,7.7,23.0,Basic,Basic,Advanced
Toyota Celica,10000.0, Coupe,No,33592.0,Manual,Benzine,Blue,4.0,1794.0,6.0,173.0,Front,Yes,No sticker,Cloth,105.0,8.504347826086958,23.0,Advanced,Advanced,Advanced
Toyota RAV 4,6949.0, Convertible,No,154749.0,Manual,Benzine,Black,4.0,1998.0,5.0,229.0,4WD,No,No sticker,Full leather,94.0,9.6,23.0,Basic,Basic,Enhanced
Toyota Yaris,2799.0, Compact,Yes,153492.0,Automatic,Benzine,Grey,5.0,998.0,4.0,115.0,Front,No,Green,Part leather,50.0,5.6,23.0,Basic,Basic,Advanced
Volvo C70,3940.0, Convertible,No,339701.0,Automatic,Benzine,Silver,4.0,2435.0,5.0,242.0,Front,No,No sticker,Full leather,143.0,10.1,23.0,Enhanced,Advanced,Basic
Volvo C70,5850.0, Convertible,No,235588.0,Automatic,Benzine,Silver,4.0,2435.0,5.0,252.0,Front,No,Green,Full leather,143.0,10.6,23.0,Basic,Enhanced,Advanced
Volvo C70,4999.0, Convertible,No,145533.0,Automatic,Benzine,Black,4.0,2435.0,4.0,252.0,Front,No,Green,Full leather,142.0,10.6,23.0,Enhanced,Advanced,Advanced
Volvo C70,9500.0, Convertible,No,175000.0,Manual,Benzine,Blue,4.0,2319.0,5.0,234.0,Front,No,Green,Full leather,176.0,9.8,23.0,Enhanced,Advanced,Advanced
Volvo C70,7900.0, Convertible,No,184000.0,Manual,Benzine,Silver,4.0,2319.0,5.0,236.0,Front,No,Green,Full leather,176.0,9.9,23.0,Enhanced,Advanced,Advanced
Volvo C70,3990.0, Convertible,No,235822.0,Automatic,Benzine,Black,4.0,2435.0,5.0,261.0,Front,Yes,No sticker,Full leather,142.0,12.0,23.0,Advanced,Enhanced,Advanced
Volvo C70,3750.0, Convertible,No,243034.0,Automatic,Benzine,Blue,4.0,2435.0,5.0,252.0,Front,No,Green,Part leather,142.0,10.6,23.0,Enhanced,Advanced,Advanced
Volvo C70,8450.0, Convertible,Yes,162889.0,Automatic,Benzine,Green,4.0,2435.0,5.0,261.0,Front,No,Green,Cloth,142.0,12.0,23.0,Enhanced,Advanced,Advanced
Volvo C70,8000.0, Convertible,No,165000.0,Manual,Benzine,Black,4.0,1984.0,5.0,160.0,Front,No,Green,Part leather,120.0,9.7,23.0,Enhanced,Advanced,Advanced
Volvo C70,2250.0, Coupe,No,160880.0,Automatic,Benzine,Black,4.0,2435.0,5.0,226.0,Front,Yes,Green,Full leather,142.0,9.5,23.0,Enhanced,Advanced,Advanced
Volvo C70,4999.0, Coupe,No,279000.0,Automatic,Benzine,Silver,4.0,2319.0,5.0,258.0,Front,No,Green,Full leather,176.0,10.8,23.0,Enhanced,Advanced,Advanced
Volvo C70,1750.0, Coupe,No,213491.0,Automatic,Benzine,Grey,4.0,2435.0,5.0,261.0,Front,No,Green,Full leather,142.0,12.0,23.0,Enhanced,Advanced,Basic
Volvo C70,4999.0, Coupe,No,224000.0,Manual,Benzine,Grey,4.0,2435.0,5.0,224.0,Front,Yes,Green,Full leather,142.0,10.26785714285714,23.0,Enhanced,Advanced,Advanced
Volvo C70,2444.0, Coupe,No,216440.0,Automatic,Benzine,Grey,4.0,2435.0,5.0,261.0,Front,No,Green,Full leather,143.0,12.0,23.0,Enhanced,Advanced,Basic
Volvo C70,3800.0, Coupe,No,391360.0,Manual,Benzine,Gold,4.0,2435.0,5.0,213.0,Front,No,Green,Full leather,125.0,8.9,23.0,Enhanced,Advanced,Advanced
Volvo C70,5500.0, Coupe,No,138000.0,Manual,Benzine,Silver,4.0,2435.0,5.0,224.0,Front,No,Green,Full leather,121.0,9.5,23.0,Enhanced,Advanced,Advanced
Volvo C70,6500.0, Coupe,No,257000.0,Manual,Benzine,Green,5.0,2435.0,5.0,234.0,Front,Yes,Green,Full leather,142.0,9.8,23.0,Enhanced,Advanced,Advanced
Volvo C70,2400.0, Coupe,No,201200.0,Automatic,Benzine,Silver,4.0,2435.0,4.0,224.0,Front,Yes,Green,Full leather,143.0,10.1,23.0,Enhanced,Advanced,Advanced
Volvo C70,7990.0, Coupe,No,104800.0,Manual,Benzine,Black,4.0,2435.0,5.0,250.0,Front,No,No sticker,Full leather,142.0,10.7,23.0,Enhanced,Advanced,Advanced
Volvo S70,1700.0, Sedan,No,299000.0,Manual,Benzine,Silver,5.0,2435.0,5.0,224.0,Front,No,Green,Full leather,103.0,5.443706264958712,23.0,Enhanced,Advanced,Advanced
Fiat Barchetta,11000.0, Coupe,No,87000.0,Manual,Benzine,Orange,2.0,1747.0,5.0,151.0,Front,No,Green,Full leather,96.0,8.4,24.0,Enhanced,Enhanced,Advanced
